BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
197606,4,1530,197606,4,1530,,9986360,COLORADO,8,1976,June,Tornado,C,123,WELD,,6/4/76 15:30,CST,6/4/76 15:30,0,0,0,0,0K,0,,0,,,,F1,0.5,150,,,,,0,,,0,,,40.23,-104.82,,,,,PUB
197606,4,1530,197606,4,1530,,9986361,COLORADO,8,1976,June,Tornado,C,123,WELD,,6/4/76 15:30,CST,6/4/76 15:30,0,0,0,0,25K,0,,0,,,,F2,1.5,200,,,,,0,,,0,,,40.22,-104.82,,,,,PUB
197606,4,1535,197606,4,1535,,9986362,COLORADO,8,1976,June,Tornado,C,123,WELD,,6/4/76 15:35,CST,6/4/76 15:35,0,0,0,0,0K,0,,0,,,,F1,0.5,150,,,,,0,,,0,,,40.08,-105,,,,,PUB
197606,4,1545,197606,4,1545,,9986363,COLORADO,8,1976,June,Tornado,C,1,ADAMS,,6/4/76 15:45,CST,6/4/76 15:45,0,0,0,0,0K,0,,0,,,,F0,0.1,20,,,,,0,,,0,,,39.98,-104.93,,,,,PUB
197606,4,1545,197606,4,1545,,9986364,COLORADO,8,1976,June,Tornado,C,123,WELD,,6/4/76 15:45,CST,6/4/76 15:45,0,0,0,0,2.5K,0,,0,,,,F1,0.5,150,,,,,0,,,0,,,40.42,-104.77,,,,,PUB
197606,4,1605,197606,4,1605,,9986365,COLORADO,8,1976,June,Tornado,C,1,ADAMS,,6/4/76 16:05,CST,6/4/76 16:05,0,0,0,0,0K,0,,0,,,,F0,0.1,20,,,,,0,,,0,,,39.83,-105.05,,,,,PUB
197606,4,1610,197606,4,1610,,9986366,COLORADO,8,1976,June,Tornado,C,123,WELD,,6/4/76 16:10,CST,6/4/76 16:10,0,0,0,0,0K,0,,0,,,,F0,0.2,100,,,,,0,,,0,,,40.38,-104.38,,,,,PUB
197606,4,1610,197606,4,1610,,9986367,COLORADO,8,1976,June,Tornado,C,123,WELD,,6/4/76 16:10,CST,6/4/76 16:10,0,0,0,0,0K,0,,0,,,,F0,0.2,100,,,,,0,,,0,,,40.35,-104.7,,,,,PUB
197606,4,1630,197606,4,1630,,9986368,COLORADO,8,1976,June,Tornado,C,69,LARIMER,,6/4/76 16:30,CST,6/4/76 16:30,0,0,0,0,0K,0,,0,,,,F2,0.5,300,,,,,0,,,0,,,40.58,-105.08,,,,,PUB
197606,4,1722,197606,4,1722,,9986369,COLORADO,8,1976,June,Tornado,C,1,ADAMS,,6/4/76 17:22,CST,6/4/76 17:22,0,0,0,0,0K,0,,0,,,,F0,0.1,20,,,,,0,,,0,,,40,-105.08,,,,,PUB
197606,4,1900,197606,4,1900,,9986370,COLORADO,8,1976,June,Tornado,C,87,MORGAN,,6/4/76 19:00,CST,6/4/76 19:00,0,0,0,0,0K,0,,0,,,,F1,0.1,70,,,,,0,,,0,,,40.25,-103.8,,,,,PUB
197606,8,1305,197606,8,1305,,9986371,COLORADO,8,1976,June,Thunderstorm Wind,C,107,ROUTT,,6/8/76 13:05,CST,6/8/76 13:05,0,0,0,0,0,0,,50,,,,,0,0,,,,,0,,,0,,,40.48,-107.22,,,,,PUB
197606,22,1515,197606,22,1515,,9986372,COLORADO,8,1976,June,Thunderstorm Wind,C,77,MESA,,6/22/76 15:15,CST,6/22/76 15:15,0,0,0,0,0,0,,55,,,,,0,0,,,,,0,,,0,,,39.08,-108.55,,,,,PUB
197606,22,1710,197606,22,1710,,9986373,COLORADO,8,1976,June,Hail,C,5,ARAPAHOE,,6/22/76 17:10,CST,6/22/76 17:10,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,39.6,-104.88,,,,,PUB
197606,22,1835,197606,22,1835,,9986374,COLORADO,8,1976,June,Thunderstorm Wind,C,87,MORGAN,,6/22/76 18:35,CST,6/22/76 18:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.27,-103.58,,,,,PUB
197607,2,1750,197607,2,1750,,9986375,COLORADO,8,1976,July,Hail,C,87,MORGAN,,7/2/76 17:50,CST,7/2/76 17:50,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,40.25,-103.8,,,,,PUB
197607,2,1815,197607,2,1815,,9986376,COLORADO,8,1976,July,Thunderstorm Wind,C,87,MORGAN,,7/2/76 18:15,CST,7/2/76 18:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.28,-103.87,,,,,PUB
197607,2,2145,197607,2,2145,,9986377,COLORADO,8,1976,July,Hail,C,63,KIT CARSON,,7/2/76 21:45,CST,7/2/76 21:45,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,39.3,-102.27,,,,,PUB
197607,3,2320,197607,3,2320,,9986378,COLORADO,8,1976,July,Hail,C,125,YUMA,,7/3/76 23:20,CST,7/3/76 23:20,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,39.7,-102.3,,,,,PUB
197607,4,1925,197607,4,1925,,9986379,COLORADO,8,1976,July,Tornado,C,123,WELD,,7/4/76 19:25,CST,7/4/76 19:25,0,0,0,0,25K,0,,0,,,,F1,0.3,150,,,,,0,,,0,,,40.08,-104.55,,,,,PUB
197607,4,2333,197607,4,2333,,9986380,COLORADO,8,1976,July,Thunderstorm Wind,C,101,PUEBLO,,7/4/76 23:33,CST,7/4/76 23:33,0,0,0,0,0,0,,50,,,,,0,0,,,,,0,,,0,,,38.25,-104.65,,,,,PUB
197602,21,415,197602,21,415,,10050799,MISSISSIPPI,28,1976,February,Thunderstorm Wind,C,33,DE SOTO,,2/21/76 04:15,CST,2/21/76 04:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.87,-90.28,,,,,PUB
197606,13,1600,197606,13,1600,,10068150,NEBRASKA,31,1976,June,Hail,C,53,DODGE,,6/13/76 16:00,CST,6/13/76 16:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,41.45,-96.5,,,,,PUB
197602,20,2200,197602,20,2200,,10057259,MISSOURI,29,1976,February,Thunderstorm Wind,C,25,CALDWELL,,2/20/76 22:00,CST,2/20/76 22:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.58,-93.8,,,,,PUB
197601,13,1642,197601,13,1642,,9978412,ALABAMA,1,1976,January,Thunderstorm Wind,C,83,LIMESTONE,,1/13/76 16:42,CST,1/13/76 16:42,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.65,-86.93,,,,,PUB
197601,13,1725,197601,13,1725,,9978413,ALABAMA,1,1976,January,Thunderstorm Wind,C,89,MADISON,,1/13/76 17:25,CST,1/13/76 17:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.8,-86.53,,,,,PUB
197601,13,1905,197601,13,1905,,9978414,ALABAMA,1,1976,January,Tornado,C,73,JEFFERSON,,1/13/76 19:05,CST,1/13/76 19:05,1,0,0,0,250K,0,,0,,,,F2,0.3,50,,,,,0,,,0,,,33.52,-86.82,,,,,PUB
197602,18,15,197602,18,15,,9978415,ALABAMA,1,1976,February,Thunderstorm Wind,C,79,LAWRENCE,,2/18/76 00:15,CST,2/18/76 00:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.48,-87.37,,,,,PUB
197602,18,30,197602,18,30,,9978416,ALABAMA,1,1976,February,Thunderstorm Wind,C,79,LAWRENCE,,2/18/76 00:30,CST,2/18/76 00:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.48,-87.28,,,,,PUB
197602,18,900,197602,18,900,,9978417,ALABAMA,1,1976,February,Hail,C,79,LAWRENCE,,2/18/76 09:00,CST,2/18/76 09:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,34.52,-87.2,,,,,PUB
197602,18,915,197602,18,915,,9978418,ALABAMA,1,1976,February,Thunderstorm Wind,C,83,LIMESTONE,,2/18/76 09:15,CST,2/18/76 09:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.65,-86.78,,,,,PUB
197602,18,930,197602,18,930,,9978419,ALABAMA,1,1976,February,Thunderstorm Wind,C,83,LIMESTONE,,2/18/76 09:30,CST,2/18/76 09:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.65,-86.78,,,,,PUB
197602,18,945,197602,18,945,,9978420,ALABAMA,1,1976,February,Thunderstorm Wind,C,23,CHOCTAW,,2/18/76 09:45,CST,2/18/76 09:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.08,-88.22,,,,,PUB
197603,20,1240,197603,20,1240,,10058366,MISSOURI,29,1976,March,Hail,C,91,HOWELL,,3/20/76 12:40,CST,3/20/76 12:40,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,36.73,-91.85,,,,,PUB
197607,26,1900,197607,26,1900,,10039806,MICHIGAN,26,1976,July,Thunderstorm Wind,C,159,VAN BUREN,,7/26/76 19:00,CST,7/26/76 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.4,-86.27,,,,,PUB
197605,29,2215,197605,29,2215,,10058402,MISSOURI,29,1976,May,Hail,C,95,JACKSON,,5/29/76 22:15,CST,5/29/76 22:15,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,38.88,-94.53,,,,,PUB
197605,15,20,197605,15,20,,10111574,SOUTH CAROLINA,45,1976,May,Tornado,C,75,ORANGEBURG,,5/15/76 00:20,CST,5/15/76 00:20,3,0,0,0,250K,0,,0,,,,F2,3.8,40,,,,,0,,,0,,,33.47,-81.03,33.52,-81.05,,,PUB
197602,16,2235,197602,16,2235,,10097025,OHIO,39,1976,February,Thunderstorm Wind,C,99,MAHONING,,2/16/76 22:35,CST,2/16/76 22:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.07,-80.83,,,,,PUB
197601,7,1200,197601,7,1200,,10001747,FLORIDA,12,1976,January,Tornado,C,33,ESCAMBIA,,1/7/76 12:00,CST,1/7/76 12:00,0,0,0,0,0K,0,,0,,,,F0,0.1,10,,,,,0,,,0,,,30.38,-87.35,,,,,PUB
197603,12,1415,197603,12,1415,,10019186,INDIANA,18,1976,March,Tornado,C,91,LA PORTE,,3/12/76 14:15,CST,3/12/76 14:15,7,0,0,0,250K,0,,0,,,,F3,12.6,200,,,,,0,,,0,,,41.68,-86.93,41.62,-86.7,,,PUB
197605,30,1900,197605,30,1900,,10094482,OKLAHOMA,40,1976,May,Hail,C,37,CREEK,,5/30/76 19:00,CST,5/30/76 19:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,35.98,-96.6,,,,,PUB
197607,15,1300,197607,15,1300,,10016102,INDIANA,18,1976,July,Thunderstorm Wind,C,93,LAWRENCE,,7/15/76 13:00,CST,7/15/76 13:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.67,-86.45,,,,,PUB
197610,9,1130,197610,9,1130,,10117979,PENNSYLVANIA,42,1976,October,Thunderstorm Wind,C,29,CHESTER,,10/9/76 11:30,CST,10/9/76 11:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.97,-75.62,,,,,PUB
197606,28,855,197606,28,855,,10097068,OHIO,39,1976,June,Thunderstorm Wind,C,85,LAKE,,6/28/76 08:55,CST,6/28/76 08:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.65,-81.45,,,,,PUB
197606,29,1455,197606,29,1455,,10019466,INDIANA,18,1976,June,Thunderstorm Wind,C,107,MONTGOMERY,,6/29/76 14:55,CST,6/29/76 14:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.03,-86.9,,,,,PUB
197606,11,1740,197606,11,1740,,10083817,NORTH DAKOTA,38,1976,June,Thunderstorm Wind,C,69,PIERCE,,6/11/76 17:40,CST,6/11/76 17:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,48.02,-99.93,,,,,PUB
197606,28,545,197606,28,545,,10020398,KANSAS,20,1976,June,Thunderstorm Wind,C,27,CLAY,,6/28/76 05:45,CST,6/28/76 05:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.38,-97.12,,,,,PUB
197608,10,1800,197608,10,1800,,10059507,MISSOURI,29,1976,August,Thunderstorm Wind,C,121,MACON,,8/10/76 18:00,CST,8/10/76 18:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.75,-92.58,,,,,PUB
197607,4,1620,197607,4,1620,,9995544,GEORGIA,13,1976,July,Thunderstorm Wind,C,165,JENKINS,,7/4/76 16:20,CST,7/4/76 16:20,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.8,-81.93,,,,,PUB
197602,17,2045,197602,17,2045,,10050781,MISSISSIPPI,28,1976,February,Thunderstorm Wind,C,11,BOLIVAR,,2/17/76 20:45,CST,2/17/76 20:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.7,-90.73,,,,,PUB
197607,15,1500,197607,15,1500,,10089894,NORTH CAROLINA,37,1976,July,Thunderstorm Wind,C,157,ROCKINGHAM,,7/15/76 15:00,CST,7/15/76 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.33,-79.98,,,,,PUB
197605,12,1254,197605,12,1254,,10094448,OKLAHOMA,40,1976,May,Hail,C,137,STEPHENS,,5/12/76 12:54,CST,5/12/76 12:54,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,34.52,-97.95,,,,,PUB
197604,19,1930,197604,19,1930,,10094212,OKLAHOMA,40,1976,April,Hail,C,33,COTTON,,4/19/76 19:30,CST,4/19/76 19:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,34.18,-98.58,,,,,PUB
197605,28,1530,197605,28,1530,,10014904,IOWA,19,1976,May,Hail,C,157,POWESHIEK,,5/28/76 15:30,CST,5/28/76 15:30,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,41.53,-92.67,,,,,PUB
197606,19,1520,197606,19,1520,,10077271,NEW YORK,36,1976,June,Thunderstorm Wind,C,75,OSWEGO,,6/19/76 15:20,CST,6/19/76 15:20,0,0,0,0,0,0,,53,,,,,0,0,,,,,0,,,0,,,43.47,-76.53,,,,,PUB
197605,10,1610,197605,10,1610,,10008495,IDAHO,16,1976,May,Thunderstorm Wind,C,35,CLEARWATER,,5/10/76 16:10,CST,5/10/76 16:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,46.78,-116.17,,,,,PUB
197610,24,1400,197610,24,1400,,10128022,TEXAS,48,1976,October,Tornado,C,97,COOKE,,10/24/76 14:00,CST,10/24/76 14:00,0,0,0,0,0K,0,,0,,,,F0,1,33,,,,,0,,,0,,,33.57,-97.22,,,,,PUB
197606,13,1541,197606,13,1541,,10014935,IOWA,19,1976,June,Thunderstorm Wind,C,33,CERRO GORDO,,6/13/76 15:41,CST,6/13/76 15:41,0,0,0,0,0,0,,54,,,,,0,0,,,,,0,,,0,,,43.15,-93.33,,,,,PUB
197608,16,1400,197608,16,1400,,9995204,GEORGIA,13,1976,August,Thunderstorm Wind,C,285,TROUP,,8/16/76 14:00,CST,8/16/76 14:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.17,-84.92,,,,,PUB
197604,15,1345,197604,15,1345,,10128402,TEXAS,48,1976,April,Hail,C,329,MIDLAND,,4/15/76 13:45,CST,4/15/76 13:45,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,31.93,-102.2,,,,,PUB
197604,15,2015,197604,15,2015,,10128432,TEXAS,48,1976,April,Tornado,C,497,WISE,,4/15/76 20:15,CST,4/15/76 20:15,0,0,0,0,25K,0,,0,,,,F1,8.9,50,,,,,0,,,0,,,33.22,-97.75,33.3,-97.63,,,PUB
197603,30,230,197603,30,230,,10132154,TEXAS,48,1976,March,Hail,C,259,KENDALL,,3/30/76 02:30,CST,3/30/76 02:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,29.93,-98.92,,,,,PUB
197605,22,2000,197605,22,2000,,10130707,TEXAS,48,1976,May,Hail,C,441,TAYLOR,,5/22/76 20:00,CST,5/22/76 20:00,0,0,0,0,0,0,,1.25,,,,,0,0,,,,,0,,,0,,,32.42,-100.05,,,,,PUB
197604,19,1320,197604,19,1320,,10129511,TEXAS,48,1976,April,Tornado,C,439,TARRANT,,4/19/76 13:20,CST,4/19/76 13:20,0,0,0,0,25K,0,,0,,,,F1,1.2,50,,,,,0,,,0,,,32.85,-97.53,,,,,PUB
197605,25,230,197605,25,230,,10128475,TEXAS,48,1976,May,Hail,C,11,ARMSTRONG,,5/25/76 02:30,CST,5/25/76 02:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,34.78,-101.55,,,,,PUB
197603,20,2110,197603,20,2110,,10031558,KENTUCKY,21,1976,March,Thunderstorm Wind,C,79,GARRARD,,3/20/76 21:10,CST,3/20/76 21:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,37.72,-84.5,,,,,PUB
197606,21,1818,197606,21,1818,,10132311,TEXAS,48,1976,June,Tornado,C,381,RANDALL,,6/21/76 18:18,CST,6/21/76 18:18,0,0,0,0,0K,0,,0,,,,F0,0.3,10,,,,,0,,,0,,,35.22,-101.72,,,,,PUB
197605,26,1325,197605,26,1325,,10129080,TEXAS,48,1976,May,Tornado,C,121,DENTON,,5/26/76 13:25,CST,5/26/76 13:25,0,0,0,0,0K,0,,0,,,,F1,0.1,33,,,,,0,,,0,,,33.42,-97.35,,,,,PUB
197604,18,1635,197604,18,1635,,10129290,TEXAS,48,1976,April,Hail,C,469,VICTORIA,,4/18/76 16:35,CST,4/18/76 16:35,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,28.83,-96.98,,,,,PUB
197608,26,1640,197608,26,1640,,10131579,TEXAS,48,1976,August,Thunderstorm Wind,C,453,TRAVIS,,8/26/76 16:40,CST,8/26/76 16:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.27,-97.67,,,,,PUB
197604,28,1658,197604,28,1658,,10129566,TEXAS,48,1976,April,Tornado,C,399,RUNNELS,,4/28/76 16:58,CST,4/28/76 16:58,0,0,0,0,0K,0,,0,,,,F0,0.1,27,,,,,0,,,0,,,31.72,-100,,,,,PUB
197605,30,1640,197605,30,1640,,10129908,TEXAS,48,1976,May,Hail,C,417,SHACKELFORD,,5/30/76 16:40,CST,5/30/76 16:40,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,32.73,-99.3,,,,,PUB
197607,12,1537,197607,12,1537,,10126308,TENNESSEE,47,1976,July,Thunderstorm Wind,C,9,BLOUNT,,7/12/76 15:37,CST,7/12/76 15:37,0,0,0,0,0,0,,69,,,,,0,0,,,,,0,,,0,,,35.82,-84,,,,,PUB
197605,25,1453,197605,25,1453,,10128496,TEXAS,48,1976,May,Tornado,C,253,JONES,,5/25/76 14:53,CST,5/25/76 14:53,0,0,0,0,2.5M,0,,0,,,,F3,5.2,300,,,,,0,,,0,,,32.57,-99.68,32.5,-99.65,,,PUB
197605,7,544,197605,7,544,,10130654,TEXAS,48,1976,May,Thunderstorm Wind,C,465,VAL VERDE,,5/7/76 05:44,CST,5/7/76 05:44,0,0,0,0,0,0,,51,,,,,0,0,,,,,0,,,0,,,29.37,-100.92,,,,,PUB
197604,25,1241,197604,25,1241,,10151727,UTAH,49,1976,April,Thunderstorm Wind,C,1,BEAVER,,4/25/76 12:41,CST,4/25/76 12:41,0,0,0,0,0,0,,56,,,,,0,0,,,,,0,,,0,,,38.43,-113.02,,,,,PUB
197606,13,1600,197606,13,1600,,10003179,ILLINOIS,17,1976,June,Hail,C,43,DU PAGE,,6/13/76 16:00,CST,6/13/76 16:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,41.78,-88.15,,,,,PUB
197606,21,1353,197606,21,1353,,9976423,ALABAMA,1,1976,June,Hail,C,83,LIMESTONE,,6/21/76 13:53,CST,6/21/76 13:53,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,34.7,-86.77,,,,,PUB
197606,21,1359,197606,21,1359,,9976424,ALABAMA,1,1976,June,Hail,C,89,MADISON,,6/21/76 13:59,CST,6/21/76 13:59,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,34.85,-86.57,,,,,PUB
197606,27,1130,197606,27,1130,,9976425,ALABAMA,1,1976,June,Hail,C,7,BIBB,,6/27/76 11:30,CST,6/27/76 11:30,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,32.93,-87.25,,,,,PUB
197606,27,1143,197606,27,1143,,9976426,ALABAMA,1,1976,June,Thunderstorm Wind,C,117,SHELBY,,6/27/76 11:43,CST,6/27/76 11:43,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.18,-86.6,,,,,PUB
197606,27,1308,197606,27,1308,,9976427,ALABAMA,1,1976,June,Hail,C,33,COLBERT,,6/27/76 13:08,CST,6/27/76 13:08,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,34.58,-87.67,,,,,PUB
197606,30,1730,197606,30,1730,,9976428,ALABAMA,1,1976,June,Thunderstorm Wind,C,39,COVINGTON,,6/30/76 17:30,CST,6/30/76 17:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.32,-86.38,,,,,PUB
197607,7,1830,197607,7,1830,,9976429,ALABAMA,1,1976,July,Thunderstorm Wind,C,39,COVINGTON,,7/7/76 18:30,CST,7/7/76 18:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.32,-86.38,,,,,PUB
197607,13,1437,197607,13,1437,,9976430,ALABAMA,1,1976,July,Thunderstorm Wind,C,73,JEFFERSON,,7/13/76 14:37,CST,7/13/76 14:37,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.42,-86.75,,,,,PUB
197607,16,1255,197607,16,1255,,9976431,ALABAMA,1,1976,July,Thunderstorm Wind,C,71,JACKSON,,7/16/76 12:55,CST,7/16/76 12:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.67,-86.03,,,,,PUB
197607,16,1316,197607,16,1316,,9976432,ALABAMA,1,1976,July,Thunderstorm Wind,C,49,DEKALB,,7/16/76 13:16,CST,7/16/76 13:16,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.43,-85.73,,,,,PUB
197607,23,1915,197607,23,1915,,9976433,ALABAMA,1,1976,July,Thunderstorm Wind,C,85,LOWNDES,,7/23/76 19:15,CST,7/23/76 19:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.3,-86.4,,,,,PUB
197607,31,1200,197607,31,1200,,9976434,ALABAMA,1,1976,July,Tornado,C,95,MARSHALL,,7/31/76 12:00,CST,7/31/76 12:00,0,0,0,0,250K,0,,0,,,,F1,0.1,50,,,,,0,,,0,,,34.4,-86.2,,,,,PUB
