BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
198504,5,1135,198504,5,1135,,9976857,ALABAMA,1,1985,April,Thunderstorm Wind,C,77,LAUDERDALE,R,4/5/85 11:35,CST,4/5/85 11:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.15,-85.68,,,,,PUB
198504,5,1440,198504,5,1440,,9976858,ALABAMA,1,1985,April,Thunderstorm Wind,C,33,COLBERT,AT,4/5/85 14:40,CST,4/5/85 14:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.88,-88.08,,,,,PUB
198504,5,1450,198504,5,1450,,9976859,ALABAMA,1,1985,April,Thunderstorm Wind,C,77,LAUDERDALE,AT,4/5/85 14:50,CST,4/5/85 14:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.8,-87.67,,,,,PUB
198504,5,1450,198504,5,1450,,9976860,ALABAMA,1,1985,April,Thunderstorm Wind,C,59,FRANKLIN,AT,4/5/85 14:50,CST,4/5/85 14:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.52,-87.73,,,,,PUB
198504,5,1459,198504,5,1459,,9976861,ALABAMA,1,1985,April,Thunderstorm Wind,C,33,COLBERT,AT,4/5/85 14:59,CST,4/5/85 14:59,0,0,0,0,0,0,,51,,,,,0,0,,,,,0,,,0,,,34.75,-87.67,,,,,PUB
198504,5,1500,198504,5,1500,,9976862,ALABAMA,1,1985,April,Thunderstorm Wind,C,79,LAWRENCE,AT,4/5/85 15:00,CST,4/5/85 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.67,-87.3,,,,,PUB
198512,1,710,198512,1,710,,9977650,ALABAMA,1,1985,December,Thunderstorm Wind,C,33,COLBERT,AT,12/1/85 07:10,CST,12/1/85 07:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.75,-87.67,,,,,PUB
198512,1,715,198512,1,715,,9977651,ALABAMA,1,1985,December,Thunderstorm Wind,C,57,FAYETTE,AT,12/1/85 07:15,CST,12/1/85 07:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.75,-87.9,,,,,PUB
198512,1,720,198512,1,720,,9977652,ALABAMA,1,1985,December,Thunderstorm Wind,C,93,MARION,AT,12/1/85 07:20,CST,12/1/85 07:20,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.92,-87.82,,,,,PUB
198512,1,735,198512,1,735,,9977653,ALABAMA,1,1985,December,Thunderstorm Wind,C,127,WALKER,AT,12/1/85 07:35,CST,12/1/85 07:35,2,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.92,-87.62,,,,,PUB
198512,1,740,198512,1,740,,9977654,ALABAMA,1,1985,December,Thunderstorm Wind,C,83,LIMESTONE,AT,12/1/85 07:40,CST,12/1/85 07:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.95,-87.2,,,,,PUB
198512,1,800,198512,1,800,,9977655,ALABAMA,1,1985,December,Thunderstorm Wind,C,133,WINSTON,AT,12/1/85 08:00,CST,12/1/85 08:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.13,-87.27,,,,,PUB
198512,1,800,198512,1,800,,9977656,ALABAMA,1,1985,December,Thunderstorm Wind,C,127,WALKER,AT,12/1/85 08:00,CST,12/1/85 08:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.83,-87.28,,,,,PUB
198512,1,810,198512,1,810,,9977657,ALABAMA,1,1985,December,Thunderstorm Wind,C,43,CULLMAN,AT,12/1/85 08:10,CST,12/1/85 08:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.98,-86.9,,,,,PUB
198512,1,830,198512,1,830,,9977658,ALABAMA,1,1985,December,Thunderstorm Wind,C,73,JEFFERSON,AT,12/1/85 08:30,CST,12/1/85 08:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.6,-86.95,,,,,PUB
198512,1,835,198512,1,835,,9977659,ALABAMA,1,1985,December,Thunderstorm Wind,C,43,CULLMAN,AT,12/1/85 08:35,CST,12/1/85 08:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.07,-86.92,,,,,PUB
198512,1,850,198512,1,850,,9977660,ALABAMA,1,1985,December,Thunderstorm Wind,C,89,MADISON,R,12/1/85 08:50,CST,12/1/85 08:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.58,-86.47,,,,,PUB
198512,1,852,198512,1,852,,9977661,ALABAMA,1,1985,December,Thunderstorm Wind,C,73,JEFFERSON,AT,12/1/85 08:52,CST,12/1/85 08:52,0,0,0,0,0,0,,61,,,,,0,0,,,,,0,,,0,,,33.57,-86.75,,,,,PUB
198509,8,1500,198509,8,1500,,10052798,MICHIGAN,26,1985,September,Thunderstorm Wind,C,65,INGHAM,AT,9/8/85 15:00,CST,9/8/85 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.58,-84.43,,,,,PUB
198510,28,1010,198510,28,1010,,9977639,ALABAMA,1,1985,October,Thunderstorm Wind,C,61,GENEVA,AT,10/28/85 10:10,CST,10/28/85 10:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.07,-85.78,,,,,PUB
198509,23,1000,198509,23,1000,,10063063,MISSISSIPPI,28,1985,September,Thunderstorm Wind,C,39,GEORGE,AT,9/23/85 10:00,CST,9/23/85 10:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.92,-88.67,,,,,PUB
198504,5,1650,198504,5,1650,,9976885,ALABAMA,1,1985,April,Thunderstorm Wind,C,71,JACKSON,AT,4/5/85 16:50,CST,4/5/85 16:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.8,-86.25,,,,,PUB
198504,5,1658,198504,5,1658,,9976886,ALABAMA,1,1985,April,Thunderstorm Wind,C,7,BIBB,AT,4/5/85 16:58,CST,4/5/85 16:58,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.12,-87.12,,,,,PUB
198504,5,1700,198504,5,1700,,9976887,ALABAMA,1,1985,April,Thunderstorm Wind,C,71,JACKSON,AT,4/5/85 17:00,CST,4/5/85 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.67,-86.03,,,,,PUB
198504,5,1700,198504,5,1700,,9976888,ALABAMA,1,1985,April,Thunderstorm Wind,C,9,BLOUNT,AT,4/5/85 17:00,CST,4/5/85 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.1,-86.37,,,,,PUB
198504,5,1700,198504,5,1700,,9976889,ALABAMA,1,1985,April,Thunderstorm Wind,C,65,HALE,AT,4/5/85 17:00,CST,4/5/85 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.8,-87.75,,,,,PUB
198504,5,1700,198504,5,1700,,9976890,ALABAMA,1,1985,April,Thunderstorm Wind,C,9,BLOUNT,AT,4/5/85 17:00,CST,4/5/85 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.95,-86.47,,,,,PUB
198504,5,1700,198504,5,1700,,9976891,ALABAMA,1,1985,April,Thunderstorm Wind,C,115,SAINT CLAIR,R,4/5/85 17:00,CST,4/5/85 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.58,-86.28,,,,,PUB
198504,5,1701,198504,5,1701,,9976892,ALABAMA,1,1985,April,Thunderstorm Wind,C,117,SHELBY,AT,4/5/85 17:01,CST,4/5/85 17:01,1,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.1,-86.87,,,,,PUB
198504,5,1705,198504,5,1705,,9976893,ALABAMA,1,1985,April,Thunderstorm Wind,C,71,JACKSON,R,4/5/85 17:05,CST,4/5/85 17:05,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.93,-85.67,,,,,PUB
198504,5,1710,198504,5,1710,,9976894,ALABAMA,1,1985,April,Tornado,C,55,ETOWAH,,4/5/85 17:10,CST,4/5/85 17:10,1,0,0,0,2.5M,0,,0,,,,F3,8,500,,,,,0,,,0,,,34.13,-86.18,34.2,-86.05,,,PUB
198504,5,1710,198504,5,1710,,9976895,ALABAMA,1,1985,April,Thunderstorm Wind,C,95,MARSHALL,AT,4/5/85 17:10,CST,4/5/85 17:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.2,-86.17,,,,,PUB
198504,5,1710,198504,5,1710,,9976896,ALABAMA,1,1985,April,Thunderstorm Wind,C,49,DEKALB,AT,4/5/85 17:10,CST,4/5/85 17:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.47,-85.78,,,,,PUB
198504,5,1715,198504,5,1715,,9976898,ALABAMA,1,1985,April,Thunderstorm Wind,C,9,BLOUNT,R,4/5/85 17:15,CST,4/5/85 17:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.87,-86.65,,,,,PUB
198504,5,1715,198504,5,1715,,9976899,ALABAMA,1,1985,April,Thunderstorm Wind,C,117,SHELBY,AT,4/5/85 17:15,CST,4/5/85 17:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.28,-86.82,,,,,PUB
198504,5,1715,198504,5,1715,,9976900,ALABAMA,1,1985,April,Thunderstorm Wind,C,115,SAINT CLAIR,AT,4/5/85 17:15,CST,4/5/85 17:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.58,-86.28,,,,,PUB
198504,5,1720,198504,5,1720,,9976901,ALABAMA,1,1985,April,Tornado,C,115,SAINT CLAIR,,4/5/85 17:20,CST,4/5/85 17:20,0,0,0,0,25K,0,,0,,,,F1,1.5,100,,,,,0,,,0,,,33.48,-86.3,33.47,-86.3,,,PUB
198504,5,1722,198504,5,1722,,9976902,ALABAMA,1,1985,April,Tornado,C,121,TALLADEGA,,4/5/85 17:22,CST,4/5/85 17:22,0,0,0,0,25K,0,,0,,,,F1,1.5,100,,,,,0,,,0,,,33.47,-86.3,33.45,-86.3,,,PUB
198504,5,1725,198504,5,1725,,9976903,ALABAMA,1,1985,April,Thunderstorm Wind,C,47,DALLAS,AT,4/5/85 17:25,CST,4/5/85 17:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.67,-86.92,,,,,PUB
198504,5,1730,198504,5,1730,,9976904,ALABAMA,1,1985,April,Thunderstorm Wind,C,49,DEKALB,AT,4/5/85 17:30,CST,4/5/85 17:30,1,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.27,-85.87,,,,,PUB
198504,5,1730,198504,5,1730,,9976905,ALABAMA,1,1985,April,Thunderstorm Wind,C,115,SAINT CLAIR,AT,4/5/85 17:30,CST,4/5/85 17:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.83,-86.25,,,,,PUB
198504,5,1730,198504,5,1730,,9976906,ALABAMA,1,1985,April,Thunderstorm Wind,C,21,CHILTON,AT,4/5/85 17:30,CST,4/5/85 17:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.95,-86.75,,,,,PUB
198504,5,1733,198504,5,1733,,9976907,ALABAMA,1,1985,April,Thunderstorm Wind,C,55,ETOWAH,AT,4/5/85 17:33,CST,4/5/85 17:33,0,0,0,0,0,0,,72,,,,,0,0,,,,,0,,,0,,,34.02,-86.02,,,,,PUB
198504,5,1740,198504,5,1740,,9976909,ALABAMA,1,1985,April,Thunderstorm Wind,C,27,CLAY,AT,4/5/85 17:40,CST,4/5/85 17:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.12,-86.15,,,,,PUB
198504,5,1740,198504,5,1740,,9976910,ALABAMA,1,1985,April,Thunderstorm Wind,C,47,DALLAS,AT,4/5/85 17:40,CST,4/5/85 17:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.4,-87.02,,,,,PUB
198504,5,1740,198504,5,1740,,9976911,ALABAMA,1,1985,April,Thunderstorm Wind,C,27,CLAY,AT,4/5/85 17:40,CST,4/5/85 17:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.32,-85.75,,,,,PUB
198510,28,1100,198510,28,1100,,9977640,ALABAMA,1,1985,October,Tornado,C,39,COVINGTON,,10/28/85 11:00,CST,10/28/85 11:00,0,0,0,0,25K,0,,0,,,,F1,0.1,30,,,,,0,,,0,,,31,-86.33,,,,,PUB
198510,28,1115,198510,28,1115,,9977641,ALABAMA,1,1985,October,Tornado,C,53,ESCAMBIA,,10/28/85 11:15,CST,10/28/85 11:15,0,0,0,0,25K,0,,0,,,,F1,0.1,30,,,,,0,,,0,,,31,-87.27,,,,,PUB
198510,28,1550,198510,28,1550,,9977642,ALABAMA,1,1985,October,Thunderstorm Wind,C,61,GENEVA,AT,10/28/85 15:50,CST,10/28/85 15:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.17,-85.92,,,,,PUB
198510,29,220,198510,29,220,,9977643,ALABAMA,1,1985,October,Thunderstorm Wind,C,97,MOBILE,AT,10/29/85 02:20,CST,10/29/85 02:20,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.62,-88.32,,,,,PUB
198510,29,950,198510,29,950,,9977644,ALABAMA,1,1985,October,Tornado,C,3,BALDWIN,,10/29/85 09:50,CST,10/29/85 09:50,0,0,0,0,25K,0,,0,,,,F1,0.1,30,,,,,0,,,0,,,30.28,-87.57,,,,,PUB
198510,31,1110,198510,31,1110,,9977645,ALABAMA,1,1985,October,Thunderstorm Wind,C,61,GENEVA,AT,10/31/85 11:10,CST,10/31/85 11:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.12,-85.6,,,,,PUB
198511,28,710,198511,28,710,,9977646,ALABAMA,1,1985,November,Thunderstorm Wind,C,117,SHELBY,AT,11/28/85 07:10,CST,11/28/85 07:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.1,-86.87,,,,,PUB
198511,29,1120,198511,29,1120,,9977647,ALABAMA,1,1985,November,Tornado,C,5,BARBOUR,,11/29/85 11:20,CST,11/29/85 11:20,0,0,0,0,25K,0,,0,,,,F1,0.2,40,,,,,0,,,0,,,31.88,-85.15,,,,,PUB
198512,1,700,198512,1,700,,9977648,ALABAMA,1,1985,December,Thunderstorm Wind,C,75,LAMAR,AT,12/1/85 07:00,CST,12/1/85 07:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.73,-88,,,,,PUB
198512,1,710,198512,1,710,,9977649,ALABAMA,1,1985,December,Thunderstorm Wind,C,77,LAUDERDALE,AT,12/1/85 07:10,CST,12/1/85 07:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.87,-87.53,,,,,PUB
198504,5,1515,198504,5,1515,,9976863,ALABAMA,1,1985,April,Thunderstorm Wind,C,93,MARION,AT,4/5/85 15:15,CST,4/5/85 15:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.12,-87.87,,,,,PUB
198504,5,1527,198504,5,1527,,9976864,ALABAMA,1,1985,April,Thunderstorm Wind,C,83,LIMESTONE,AT,4/5/85 15:27,CST,4/5/85 15:27,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.82,-86.95,,,,,PUB
198504,5,1535,198504,5,1535,,9976865,ALABAMA,1,1985,April,Thunderstorm Wind,C,83,LIMESTONE,R,4/5/85 15:35,CST,4/5/85 15:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.93,-87.12,,,,,PUB
198504,5,1541,198504,5,1541,,9976866,ALABAMA,1,1985,April,Thunderstorm Wind,C,79,LAWRENCE,AT,4/5/85 15:41,CST,4/5/85 15:41,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.48,-87.28,,,,,PUB
198507,3,1745,198507,3,1745,,10050030,MINNESOTA,27,1985,July,Hail,C,35,CROW WING,NG,7/3/85 17:45,CST,7/3/85 17:45,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,46.37,-94.2,,,,,PUB
198512,1,855,198512,1,855,,9977662,ALABAMA,1,1985,December,Thunderstorm Wind,C,7,BIBB,AT,12/1/85 08:55,CST,12/1/85 08:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.93,-87.17,,,,,PUB
198510,15,1320,198510,15,1320,,9977635,ALABAMA,1,1985,October,Thunderstorm Wind,C,47,DALLAS,AT,10/15/85 13:20,CST,10/15/85 13:20,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.42,-87.08,,,,,PUB
198510,15,1415,198510,15,1415,,9977636,ALABAMA,1,1985,October,Thunderstorm Wind,C,51,ELMORE,R,10/15/85 14:15,CST,10/15/85 14:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.6,-86.2,,,,,PUB
198510,15,1430,198510,15,1430,,9977637,ALABAMA,1,1985,October,Thunderstorm Wind,C,101,MONTGOMERY,R,10/15/85 14:30,CST,10/15/85 14:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.38,-86.3,,,,,PUB
198510,28,205,198510,28,205,,9977638,ALABAMA,1,1985,October,Thunderstorm Wind,C,3,BALDWIN,AT,10/28/85 02:05,CST,10/28/85 02:05,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.55,-87.73,,,,,PUB
198504,23,1715,198504,23,1715,,10043579,LOUISIANA,22,1985,April,Tornado,C,27,CLAIBORNE,,4/23/85 17:15,CST,4/23/85 17:15,0,0,0,0,0K,0,,0,,,,F1,2,150,,,,,0,,,0,,,32.68,-93.07,,,,,PUB
198509,28,1756,198509,28,1756,,10075811,NEW MEXICO,35,1985,September,Thunderstorm Wind,C,15,EDDY,S,9/28/85 17:56,CST,9/28/85 17:56,0,0,0,0,0,0,,53,,,,,0,0,,,,,0,,,0,,,32.33,-104.27,,,,,PUB
198507,10,1323,198507,10,1323,,10039080,MASSACHUSETTS,25,1985,July,Thunderstorm Wind,C,27,WORCESTER,R,7/10/85 13:23,CST,7/10/85 13:23,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.22,-72.1,,,,,PUB
198507,20,925,198507,20,925,,10045334,LOUISIANA,22,1985,July,Thunderstorm Wind,C,33,EAST BATON ROUGE,AT,7/20/85 09:25,CST,7/20/85 09:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.47,-91.17,,,,,PUB
198508,2,1325,198508,2,1325,,10045341,LOUISIANA,22,1985,August,Thunderstorm Wind,C,85,SABINE,R,8/2/85 13:25,CST,8/2/85 13:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.78,-93.7,,,,,PUB
198502,11,200,198502,11,200,,10044198,LOUISIANA,22,1985,February,Thunderstorm Wind,C,103,SAINT TAMMANY,AT,2/11/85 02:00,CST,2/11/85 02:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.27,-89.78,,,,,PUB
198504,5,1752,198504,5,1752,,9976916,ALABAMA,1,1985,April,Tornado,C,15,CALHOUN,,4/5/85 17:52,CST,4/5/85 17:52,0,0,0,0,250K,0,,0,,,,F2,1,200,,,,,0,,,0,,,33.58,-85.85,33.6,-85.83,,,PUB
198504,5,1755,198504,5,1755,,9976917,ALABAMA,1,1985,April,Thunderstorm Wind,C,21,CHILTON,AT,4/5/85 17:55,CST,4/5/85 17:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.83,-86.65,,,,,PUB
198504,5,1756,198504,5,1756,,9976918,ALABAMA,1,1985,April,Thunderstorm Wind,C,19,CHEROKEE,AT,4/5/85 17:56,CST,4/5/85 17:56,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.07,-85.68,,,,,PUB
198504,5,1757,198504,5,1757,,9977776,ALABAMA,1,1985,April,Thunderstorm Wind,C,15,CALHOUN,R,4/5/85 17:57,CST,4/5/85 17:57,5,0,0,0,0,0,,74,,,,,0,0,,,,,0,,,0,,,33.65,-85.83,,,,,PUB
198504,5,1745,198504,5,1745,,9976912,ALABAMA,1,1985,April,Tornado,C,121,TALLADEGA,,4/5/85 17:45,CST,4/5/85 17:45,5,0,0,0,250K,0,,0,,,,F2,2,200,,,,,0,,,0,,,33.57,-85.88,33.58,-85.85,,,PUB
198504,5,1745,198504,5,1745,,9976913,ALABAMA,1,1985,April,Hail,C,67,HENRY,R,4/5/85 17:45,CST,4/5/85 17:45,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,31.57,-85.1,,,,,PUB
198504,5,1745,198504,5,1745,,9976914,ALABAMA,1,1985,April,Thunderstorm Wind,C,121,TALLADEGA,AT,4/5/85 17:45,CST,4/5/85 17:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.53,-85.95,,,,,PUB
198504,5,1750,198504,5,1750,,9976915,ALABAMA,1,1985,April,Thunderstorm Wind,C,15,CALHOUN,AT,4/5/85 17:50,CST,4/5/85 17:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.78,-86,,,,,PUB
198504,5,1548,198504,5,1548,,9976867,ALABAMA,1,1985,April,Thunderstorm Wind,C,89,MADISON,R,4/5/85 15:48,CST,4/5/85 15:48,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.73,-86.62,,,,,PUB
198504,5,1549,198504,5,1549,,9976868,ALABAMA,1,1985,April,Thunderstorm Wind,C,107,PICKENS,AT,4/5/85 15:49,CST,4/5/85 15:49,1,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.13,-88.15,,,,,PUB
198504,5,1554,198504,5,1554,,9976869,ALABAMA,1,1985,April,Thunderstorm Wind,C,89,MADISON,AT,4/5/85 15:54,CST,4/5/85 15:54,0,0,0,0,0,0,,50,,,,,0,0,,,,,0,,,0,,,34.53,-86.6,,,,,PUB
198506,8,2225,198506,8,2225,,10055018,MICHIGAN,26,1985,June,Thunderstorm Wind,C,105,MASON,AT,6/8/85 22:25,CST,6/8/85 22:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.97,-86.25,,,,,PUB
198512,1,900,198512,1,900,,9977663,ALABAMA,1,1985,December,Thunderstorm Wind,C,43,CULLMAN,AT,12/1/85 09:00,CST,12/1/85 09:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.12,-86.68,,,,,PUB
198512,1,910,198512,1,910,,9977664,ALABAMA,1,1985,December,Thunderstorm Wind,C,9,BLOUNT,AT,12/1/85 09:10,CST,12/1/85 09:10,2,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.02,-86.4,,,,,PUB
